create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,timestamp,real_xyz,distance
2025-08-13 22:00:34,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5f623ca7-ebdd-27b0-1774-fbe11be003b3,4,-74.0,,-59.0,,2.192451095833259,,1.060735464281907,,0.7303725947445034,,0.4545612844755249,,2.51122498512268,-4.48313045501709,0.791018784046173,9,"[6.33198, 6.40234, 6.26163, 6.33198, 6.40234, 6.47269, 6.40234, 6.47269, 6.54305]","[0.389594, 0.391614, 0.390926, 0.391619, 0.394073, 0.39995, 0.397407, 0.320862, 0.321395]","[0.159364, 0.187375, 0.178359, 0.187439, 0.216364, 0.272547, 0.249964, 0.135364, 0.146641]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187]",2025-08-13 22:00:34,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:35,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,6a6439df-7de5-f082-7128-195309aae198,9,-75.0,-83.0,-63.0,,2.144707541706972,-1.0623767704617224,1.005189114477797,,0.6728655591668503,0.6643347218260266,0.5794144375676429,,2.721648693084717,-4.53421401977539,0.656208097934723,5,"[6.33198, 6.40234, 6.47269, 6.40234, 6.47269]","[0.356451, 0.357163, 0.393238, 0.358234, 0.359647]","[0.172858, 0.183471, 0.207011, 0.1983, 0.216208]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",2025-08-13 22:00:35,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:37,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5d8af476-bdaa-f3c6-a28c-938b03b41c13,4,-74.0,-79.0,-60.0,,2.264877892206836,-0.9325119809617524,1.1508469818741545,,0.677914779435586,0.5809509483585641,0.6124952259431983,,2.9212663173675537,-4.632615089416504,0.3916324377059936,9,"[6.40234, 6.40234, 6.47269, 6.40234, 6.47269, 6.33198, 6.40234, 6.47269, 6.54305]","[0.363338, 0.393386, 0.393397, 0.387064, 0.387091, 0.390297, 0.391274, 0.391887, 0.394433]","[0.256712, 0.20871, 0.208829, 0.114498, 0.115074, 0.169671, 0.182984, 0.190832, 0.220273]","[0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 22:00:37,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:38,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,d3ff97ee-ff13-139d-dc58-decda1a64aae,9,-71.0,-84.0,-61.0,,2.272541404559648,-0.977033376485152,1.1776868519721917,,0.7137632579740065,0.5869206902580857,0.6158502097054529,,,,,13,"[6.26163, 6.33198, 6.47269, 6.54305, 6.26163, 6.33198, 6.40234, 6.26163, 6.33198, 6.40234, 6.40234, 6.47269, 6.54305]","[0.355573, 0.356622, 0.390334, 0.391802, 0.358383, 0.358023, 0.392009, 0.361697, 0.35817, 0.322297, 0.32252, 0.389209, 0.390033]","[0.158759, 0.175474, 0.170193, 0.189756, 0.200265, 0.195473, 0.192348, 0.239637, 0.197443, 0.16393, 0.167904, 0.153416, 0.165877]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, -0.147187, -0.147187]",2025-08-13 22:00:38,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:39,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f1f12d57-5db5-1b3f-2341-21b51e5bea31,25,-74.0,-84.0,-62.0,-79.0,2.269922451943664,-0.931286660544207,1.1323313543953788,-1.496470163931875,0.6691111678201109,0.6103403291471607,0.7196129578873927,0.9588645591593318,,,,9,"[6.26163, 6.33198, 6.40234, 6.26163, 6.33198, 6.40234, 6.26163, 6.33198, 6.40234]","[0.326408, 0.326759, 0.362751, 0.322749, 0.356636, 0.357223, 0.324059, 0.324513, 0.359343]","[0.225844, 0.230316, 0.250756, 0.171903, 0.175688, 0.184327, 0.193076, 0.199873, 0.212485]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",2025-08-13 22:00:39,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:40,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,07a84b90-e7fb-8297-d156-e00a364d9bf4,32,-74.0,-82.0,-63.0,-81.0,1.945190969689288,-0.8975638506088607,1.0849265543597504,-1.3773440388954317,0.6791452264382299,0.5732104706502488,0.7362157033341918,0.8998169514700949,2.9801676273345947,-4.714858055114746,0.2203691601753235,9,"[6.40234, 6.54305, 6.33198, 6.40234, 6.47269, 6.54305, 6.6134, 6.47269, 6.54305]","[0.390008, 0.3537, 0.39166, 0.392368, 0.32399, 0.356106, 0.390353, 0.324397, 0.35903]","[0.165509, 0.123112, 0.187957, 0.196756, 0.19203, 0.167474, 0.170458, 0.19816, 0.208595]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",2025-08-13 22:00:40,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:43,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f188980a-b355-c289-946f-2f6dbdace3c3,30,-82.0,-81.0,-61.0,-76.0,2.8793687579128853,-0.9280418650720544,2.437399065518823,-1.4824860382059235,0.6722382515720822,0.5820439762489598,0.692803181509674,0.9008211629381364,3.6588854789733887,-4.994536399841309,-0.4264163970947265,6,"[6.26163, 6.33198, 6.26163, 6.33198, 6.40234, 6.33198]","[0.322054, 0.322693, 0.325648, 0.361245, 0.361606, 0.357552]","[0.15947, 0.170934, 0.215839, 0.234691, 0.238655, 0.189004]","[0, 0, 0.147187, 0.147187, 0.147187, -0.147187]",2025-08-13 22:00:43,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:44,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,71565f83-4569-4f7c-5a23-294a0b0455ec,26,-75.0,-83.0,-62.0,-78.0,2.8536980155333938,-0.917776710650344,2.4805737004789696,-1.645264036669856,0.6687114939195175,0.4759405092059221,0.6773483916507534,0.8694758234869312,3.9699478149414062,-5.11161231994629,-0.6260510683059692,7,"[6.33198, 6.40234, 6.47269, 6.33198, 6.40234, 6.47269, 6.40234]","[0.390428, 0.390407, 0.392406, 0.392768, 0.393916, 0.434061, 0.39884]","[0.171516, 0.171216, 0.197214, 0.20154, 0.214644, 0.261601, 0.262956]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",2025-08-13 22:00:44,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:45,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,9da47f1a-cc77-8e53-14f8-741ab9fbe09b,6,-70.0,,-59.0,-82.0,2.4939944344763147,,2.4992941250455725,-1.7204321579115056,0.734373794545266,,0.6503666416456428,0.6880441792207297,4.191978931427002,-5.247252941131592,-0.6910452842712402,11,"[6.47269, 6.26163, 6.33198, 6.47269, 6.54305, 6.26163, 6.33198, 6.47269, 6.40234, 6.47269, 6.54305]","[0.39232, 0.358546, 0.358267, 0.358996, 0.35872, 0.358961, 0.357688, 0.326777, 0.355598, 0.390368, 0.389799]","[0.196175, 0.202402, 0.198734, 0.208162, 0.204645, 0.207724, 0.190889, 0.230538, 0.159169, 0.170666, 0.162446]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",2025-08-13 22:00:45,"[7.1, -6.865, 1.78]",6.561068891575518
2025-08-13 22:00:46,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,03b045b8-297f-6aa9-290a-9b7e00fffc1a,35,-76.0,-87.0,-64.0,,2.494836526012998,-0.8693402020084188,2.6256653798275766,,0.7023231834583802,0.3000547314622425,0.5624974391122142,,4.42699670791626,-5.394237518310547,-0.6238427758216858,6,"[6.33198, 6.40234, 6.47269, 7.17624, 7.17624, 6.40234]","[0.387147, 0.388293, 0.389663, 0.549735, 0.557794, 0.355906]","[0.116243, 0.138182, 0.160402, 0.294287, 0.334376, 0.164254]","[0.147187, 0.147187, 0.147187, 0.294373, 0.44156, -0.147187]",2025-08-13 22:00:46,"[7.1, -6.865, 1.78]",6.561068891575518
